LocationIDO,LocationIDD,Distance_km,Travel_Time_min
179,117,22.936383471584254,27.98417854309082
179,137,5.337782812741121,16.59856605529785
179,214,24.446638569253405,29.48011589050293
179,46,15.052408667696822,18.40932846069336
179,254,13.60417234381782,17.68109130859375
179,144,8.076441379375387,18.686246871948242
179,113,7.056023473027227,18.03792953491211
179,97,9.794883704082443,19.674848556518555
179,86,23.808813443115444,28.48389434814453
179,82,5.602783301841497,16.000572204589844
179,73,10.402378525426723,18.165254592895508
179,235,9.049886048796038,16.8535099029541
179,213,7.843573104039336,16.492355346679688
179,218,17.15208972575233,22.888059616088867
179,31,10.557997265670206,17.017759323120117
179,10,15.50558271711991,21.8183650970459
179,116,6.388255843922965,16.224740982055664
179,118,26.859791233048735,31.111024856567383
179,25,10.71905734064639,20.1995849609375
179,47,8.250394871443856,16.603113174438477
179,211,8.140070303167343,18.7084903717041
179,257,13.754520638617432,22.01760482788086
179,198,7.5649809995808575,18.035593032836914
179,208,10.546818733533192,17.22504234313965
179,160,7.181550824819756,17.54016876220703
179,114,7.553067670774314,18.359081268310547
179,7,1.3358302034433474,6.399105072021484
179,220,12.397964550523826,17.540578842163086
179,175,15.015690300402445,20.207944869995117
179,139,18.76097482129958,23.794382095336914
179,219,18.41642963359993,23.868053436279297
179,67,18.355122201916267,25.183744430541992
179,20,10.222051600984043,16.972667694091797
179,124,14.423640524137472,21.756486892700195
117,179,22.936383471584254,28.794950485229492
117,137,22.66964498769173,29.091365814208984
117,214,25.061251206867954,31.471126556396484
117,46,28.327740070344753,31.883697509765625
117,254,32.52447371177851,35.942893981933594
117,144,22.487665441398264,29.12337303161621
117,113,23.15586540417781,29.691926956176758
117,97,18.998710816389668,25.807353973388672
117,86,3.054893907297547,8.059393882751465
117,82,17.764361939017935,23.530797958374023
117,73,17.835879189742137,22.664379119873047
117,235,30.622782982685745,35.08420944213867
117,213,25.518091329042456,30.27988624572754
117,218,8.77797125935215,15.320003509521484
117,31,30.167104601817652,34.36764907836914
117,10,9.427982877588917,16.12689781188965
117,116,29.14628128785601,34.2636604309082
117,118,29.07843374771829,34.692317962646484
117,25,19.48553251898795,26.345746994018555
117,47,29.157425329244578,33.82456970214844
117,211,23.000477583541706,29.617511749267578
117,257,17.2550684016055,24.27627944946289
117,198,15.679748905172943,22.168916702270508
117,208,25.619745070990163,29.94923973083496
117,160,15.778062779181639,21.980037689208984
117,114,23.043972177383928,29.62030029296875
117,7,21.601700775275145,27.477128982543945
117,220,33.61297773994363,37.098838806152344
117,175,16.766398947456306,21.227632522583008
117,139,9.98869323216787,16.222932815551758
117,219,7.857964773470055,14.28572940826416
117,67,19.184144841533467,26.169605255126953
117,20,30.393660488733442,34.638912200927734
117,124,8.526275284988415,15.595584869384766
137,179,5.337782812741121,16.258394241333008
137,117,22.66964498769173,28.875085830688477
137,214,19.39380532811706,26.80998420715332
137,46,20.372559241820458,24.58186149597168
137,254,18.602281465329177,23.14946937561035
137,144,2.773099570064935,12.969240188598633
137,113,1.739271776132393,9.720392227172852
137,97,5.515479812384526,17.27263069152832
137,86,24.183035593262936,29.91119384765625
137,82,8.3944774558822,18.695354461669922
137,73,14.370357480516567,21.394886016845703
137,235,13.453874374249065,20.095491409301758
137,213,13.181170409052774,20.01849365234375
137,218,18.794595871268044,25.419157028198242
137,31,15.568515612867142,21.130495071411133
137,10,17.098497637577875,24.17398452758789
137,116,9.899691256233659,18.827112197875977
137,118,21.612847787097518,28.281522750854492
137,25,6.140068122788686,18.003938674926758
137,47,13.054595408073265,19.87575340270996
137,211,2.8023864360261848,13.081357955932617
137,257,9.64280132034423,20.552452087402344
137,198,7.355477267618905,18.43304443359375
137,208,15.855847799960557,21.458383560180664
137,160,8.509045393549785,18.98819923400879
137,114,2.2175746446245665,11.493342399597168
137,7,5.336287790541101,16.253263473510742
137,220,16.7149985888685,21.99294662475586
137,175,18.741686051910317,24.463359832763672
137,139,20.84936649060027,26.848875045776367
137,219,19.912267479102127,26.32712173461914
137,67,13.782454002175877,23.158689498901367
137,20,15.109312398343947,20.880992889404297
137,124,14.386337527708806,22.79175567626953
214,179,24.446638569253405,34.34021759033203
214,117,25.061251206867954,33.69878387451172
214,137,19.39380532811706,30.390172958374023
214,46,38.80894763824079,42.872806549072266
214,254,37.975605444305764,42.63818359375
214,144,16.670422107018258,28.134790420532227
214,113,17.93330573048365,29.2159481048584
214,97,14.864689987398368,26.400720596313477
214,86,28.010688044547436,35.87785720825195
214,82,24.456369333559238,34.111228942871094
214,73,29.97710339373775,37.890830993652344
214,235,32.802281970102314,40.03877639770508
214,213,32.05781719349149,39.43434143066406
214,218,28.082790952547285,36.2798957824707
214,31,34.932636749043056,41.13788986206055
214,10,26.937086555324537,35.526611328125
214,116,29.080286544624954,37.78752899169922
214,118,4.018517511693644,11.23854923248291
214,25,13.827282775257263,25.497617721557617
214,47,32.4470569368488,39.7900505065918
214,211,16.799697162920786,28.267425537109375
214,257,11.741159535019232,23.121110916137695
214,198,20.45729896617466,30.909645080566406
214,208,34.352016730976665,40.683998107910156
214,160,22.701530123628253,32.689613342285156
214,114,17.396636159725585,28.766464233398438
214,7,23.936066574347684,33.89998245239258
214,220,35.99736007285347,41.76943588256836
214,175,32.90205315486017,39.57924270629883
214,139,30.56472919136461,37.92426300048828
214,219,28.42185890243686,36.462093353271484
214,67,7.080339225893146,16.174020767211914
214,20,34.498133367363764,40.92620086669922
214,124,21.84943933791532,31.662052154541016
46,179,15.052408667696822,17.949617385864258
46,117,28.327740070344753,28.96999168395996
46,137,20.372559241820458,22.043724060058594
46,214,38.80894763824079,36.69777297973633
46,254,7.455572998040266,14.003898620605469
46,144,23.060785716930354,24.578025817871094
46,113,22.102264765212134,23.630220413208008
46,97,23.96332675334798,25.541654586791992
46,86,27.48351563990681,28.040760040283203
46,82,14.57974417468248,18.001558303833008
46,73,10.761242398977586,16.301143646240234
46,235,11.30494767602574,15.4806489944458
46,213,7.299197426141543,14.784385681152344
46,218,19.669833134013473,21.125940322875977
46,31,7.9415525858979255,14.557366371154785
46,10,18.90839174784514,20.658658981323242
46,116,14.25794815536427,16.786439895629883
46,118,41.586410842418694,38.1777229309082
46,25,25.029885094590153,26.51018714904785
46,47,10.00354150951238,15.317501068115234
46,211,23.167018447099636,24.653230667114258
46,257,27.2977706985417,28.537076950073242
46,198,18.782118887798884,20.95317840576172
46,208,4.524496394624263,12.030097961425781
46,160,16.71342408450448,19.366262435913086
46,114,22.58988451158151,24.10055923461914
46,7,15.154039828884622,18.11775779724121
46,220,11.461840151357544,15.06371784210205
46,175,12.0408128515862,16.467212677001953
46,139,19.363355752502617,20.58720588684082
46,219,20.807642777276186,22.0163516998291
46,67,32.13685404048409,32.38112258911133
46,20,8.812367764674159,14.816367149353027
46,124,21.84858157791422,23.479368209838867
254,179,13.60417234381782,17.72840118408203
254,117,32.52447371177851,32.565006256103516
254,137,18.602281465329177,21.313901901245117
254,214,37.975605444305764,36.02738571166992
254,46,7.455572998040266,14.210755348205566
254,144,21.360798356065022,23.734621047973633
254,113,20.15839569642787,22.65170669555664
254,97,23.39632367457926,25.568967819213867
254,86,32.274392311539664,32.27518844604492
254,82,15.916595934768303,19.062501907348633
254,73,14.872578649520783,17.816959381103516
254,235,5.82618411942843,14.260528564453125
254,213,7.140745476315536,14.978191375732422
254,218,24.429292994651497,25.586557388305664
254,31,3.0479087829319784,9.284038543701172
254,10,23.28354228650445,24.67045021057129
254,116,9.723508388031467,15.849958419799805
254,118,40.16699455216217,37.16383361816406
254,25,24.320747579452767,26.372468948364258
254,47,5.596073545023367,14.161636352539062
254,211,21.29993261411261,23.669082641601562
254,257,27.29720305443461,28.85049057006836
254,198,19.834803963165598,22.303117752075195
254,208,7.183906463316794,14.715086936950684
254,160,18.279211772941405,20.882335662841797
254,114,20.693565010182557,23.128698348999023
254,7,14.346348686471593,18.165708541870117
254,220,4.358989871276203,12.335184097290039
254,175,17.816197557712048,19.12920379638672
254,139,24.745179709136092,25.580713272094727
254,219,25.696104627707165,26.70679473876953
254,67,31.953240722889763,32.317020416259766
254,20,3.5324721567411337,10.72251033782959
254,124,24.893185074428715,26.53432846069336
144,179,8.076441379375387,18.89073944091797
144,117,22.487665441398264,29.251291275024414
144,137,2.773099570064935,12.30667781829834
144,214,16.670422107018258,25.366167068481445
144,46,23.060785716930354,28.17308807373047
144,254,21.360798356065022,26.846975326538086
144,113,1.3168245387528732,7.946686744689941
144,97,3.8265154417735365,14.592761039733887
144,86,24.304389180399614,30.53955841064453
144,82,10.329179203131934,20.21913719177246
144,73,16.436540901018628,23.617877960205078
144,235,16.135528151137443,22.96569061279297
144,213,15.913872733853491,22.76092529296875
144,218,19.68322910233433,26.7507266998291
144,31,18.331498428077214,24.451871871948242
144,10,18.016722110627054,25.490047454833984
144,116,12.47315036649691,20.885684967041016
144,118,18.839970798873683,26.77545928955078
144,25,4.020096493341705,15.048121452331543
144,47,15.79950484946276,22.684852600097656
144,211,0.5130515395683152,5.514291763305664
144,257,7.640525842664665,19.327926635742188
144,198,8.201576481992396,19.28448486328125
144,208,18.537453615725255,24.62745475769043
144,160,9.878253302503204,20.17145538330078
144,114,0.8283972525563079,6.399299621582031
144,7,7.92941443645719,18.825624465942383
144,220,19.35679146705134,25.414094924926758
144,175,20.610542841149346,26.849336624145508
144,139,21.902708276463198,28.372116088867188
144,219,20.698339802827114,27.577146530151367
144,67,11.335960500806074,21.97368621826172
144,20,17.8590143868409,24.119108200073242
144,124,14.610549008971592,23.437524795532227
113,179,7.056023473027227,18.140792846679688
113,117,23.15586540417781,29.602832794189453
113,137,1.739271776132393,9.14405345916748
113,214,17.93330573048365,26.092975616455078
113,46,22.102264765212134,26.959186553955078
113,254,20.15839569642787,25.365211486816406
113,144,1.3168245387528732,8.447991371154785
113,97,4.922619063349737,16.609376907348633
113,86,24.84923991293041,30.789663314819336
113,82,9.928485319209885,19.89439582824707
113,73,15.974967610102931,23.05706214904785
113,235,14.869907704240026,21.679019927978516
113,213,14.894029585418293,21.726354598999023
113,218,19.869867286686617,26.724464416503906
113,31,17.139957160492806,23.08771514892578
113,10,18.184777574856753,25.45195198059082
113,116,11.17629852404963,19.91461944580078
113,118,20.011823186678612,27.43581199645996
113,25,5.2589483580330345,17.136825561523438
113,47,14.581278440908381,21.473819732666016
113,211,1.1422819134052846,7.866372108459473
113,257,8.877012583197468,20.300582885742188
113,198,8.341250916978826,19.37881088256836
113,208,17.58811776931083,23.514678955078125
113,160,9.781218509011211,20.04460906982422
113,114,0.5376419320742318,5.596912384033203
113,7,7.072180768289129,18.177978515625
113,220,18.072935299760186,23.901264190673828
113,175,20.276526047423477,26.33721160888672
113,139,22.013064833077078,28.274497985839844
113,219,20.936439817189807,27.592391967773438
113,67,12.651739086555908,22.746965408325195
113,20,16.64509252782742,22.75820541381836
113,124,15.08501170253939,23.639554977416992
97,179,9.794883704082443,19.67461395263672
97,117,18.998710816389668,26.456113815307617
97,137,5.515479812384526,16.56285858154297
97,214,14.864689987398368,24.048778533935547
97,46,23.96332675334798,29.012670516967773
97,254,23.39632367457926,28.81454849243164
97,144,3.8265154417735365,14.030407905578613
97,113,4.922619063349737,15.89650821685791
97,86,21.009373708172667,27.884632110595703
97,82,9.87403498956099,19.652694702148438
97,73,15.808995313263118,22.97247314453125
97,235,18.636329497254415,25.153749465942383
97,213,17.214078445325985,23.768964767456055
97,218,17.189736124834138,24.609540939331055
97,31,20.35160609130538,26.324377059936523
97,10,15.60099526876397,23.456872940063477
97,116,15.290661289835839,22.854270935058594
97,118,17.68708142328638,26.019329071044922
97,25,1.108538695269182,7.283144474029541
97,47,18.011457632102008,24.555192947387695
97,211,4.311127959560787,14.972251892089844
97,257,4.1364993563005115,14.103044509887695
97,198,6.426622672710232,17.051422119140625
97,208,19.491791582170308,25.435335159301758
97,160,8.578218008460702,18.90544319152832
97,114,4.583181310101852,15.39547061920166
97,7,9.131722960952375,19.291736602783203
97,220,21.958453386764283,27.905296325683594
97,175,19.4822526828608,25.740421295166016
97,139,19.557152572312688,26.302846908569336
97,219,18.06767167608497,25.32045555114746
97,67,8.560977310051998,19.48252296447754
97,20,20.009228724357392,26.096416473388672
97,124,11.566980166241407,21.077835083007812
86,179,23.808813443115444,29.015491485595703
86,117,3.054893907297547,8.524395942687988
86,137,24.183035593262936,29.93524742126465
86,214,28.010688044547436,33.51347732543945
86,46,27.48351563990681,30.347349166870117
86,254,32.274392311539664,35.20363235473633
86,144,24.304389180399614,30.249258041381836
86,113,24.84923991293041,30.695823669433594
86,97,21.009373708172667,27.117820739746094
86,82,18.3807376145304,23.471946716308594
86,73,17.40863237869118,21.66463851928711
86,235,30.913810289658983,34.789737701416016
86,213,25.453675544724174,29.539939880371094
86,218,7.880255304182752,14.346407890319824
86,31,30.116670085516674,33.751399993896484
86,10,9.019245536305785,15.600820541381836
86,116,29.810713016579147,34.28628158569336
86,118,32.0233359712803,36.487586975097656
86,25,21.603753954884052,27.76283073425293
86,47,29.366829788503022,33.43601989746094
86,211,24.812800899167126,30.73135757446289
86,257,19.683443713268986,25.9801025390625
86,198,16.942757839375084,22.706100463867188
86,208,25.198737121897274,28.809762954711914
86,160,16.64494439890006,22.160720825195312
86,114,24.793314881589097,30.6766357421875
86,7,22.478108641450557,27.696346282958984
86,220,33.748098225366626,36.71318435668945
86,175,15.573325366322724,19.764604568481445
86,139,8.343459813723289,14.562880516052246
86,219,6.6813862246185955,13.014425277709961
86,67,21.964258069523428,28.242589950561523
86,20,30.427365259960865,34.10759353637695
86,124,9.796734511723105,16.680524826049805
82,179,5.602783301841497,15.507233619689941
82,117,17.764361939017935,23.66463851928711
82,137,8.3944774558822,18.11102867126465
82,214,24.456369333559238,29.520729064941406
82,46,14.57974417468248,17.800277709960938
82,254,15.916595934768303,18.653100967407227
82,144,10.329179203131934,19.325847625732422
82,113,9.928485319209885,19.006481170654297
82,97,9.87403498956099,19.271514892578125
82,86,18.3807376145304,23.825641632080078
82,73,6.116299376765081,15.000877380371094
82,235,12.972796632563586,18.10942268371582
82,213,8.8484915913938,16.598087310791016
82,218,11.549744510166464,19.057750701904297
82,31,13.132510834971804,17.764022827148438
82,10,9.908414639247512,18.280895233154297
82,116,11.43593916508471,18.0985164642334
82,118,27.505758608800612,31.72096061706543
82,25,10.981856389033826,19.91525650024414
82,47,11.63224521749527,17.580751419067383
82,211,10.652315154530918,19.46983528137207
82,257,12.791972327895301,21.076995849609375
82,198,4.209559593256467,13.878026008605957
82,208,10.349054527996582,16.860929489135742
82,160,2.3626939797321107,9.139634132385254
82,114,10.234089913248235,19.20730209350586
82,7,4.346883402685975,13.875125885009766
82,220,16.120348940978417,19.320640563964844
82,175,10.352509213813931,17.496612548828125
82,139,13.19515012196148,19.61884880065918
82,219,12.817430807212913,19.755155563354492
82,67,17.627684574347207,24.422576904296875
82,20,13.156178438415376,17.858806610107422
82,124,9.423898049662322,18.544641494750977
73,179,10.402378525426723,17.602157592773438
73,117,17.835879189742137,22.61152458190918
73,137,14.370357480516567,20.057687759399414
73,214,29.97710339373775,32.821659088134766
73,46,10.761242398977586,15.696491241455078
73,254,14.872578649520783,17.000795364379883
73,144,16.436540901018628,21.70140266418457
73,113,15.974967610102931,21.236120223999023
73,97,15.808995313263118,21.513153076171875
73,86,17.40863237869118,22.001310348510742
73,82,6.116299376765081,15.395355224609375
73,235,14.266894915869708,17.724464416503906
73,213,8.278467219094898,15.766334533691406
73,218,9.557056525030049,17.3874454498291
73,31,12.866900030453232,16.78650665283203
73,10,8.458892860418954,16.88006019592285
73,116,14.409182280422504,18.501081466674805
73,118,33.23429533654433,35.03352737426758
73,25,16.914183283697323,22.348974227905273
73,47,12.590476796424866,17.10736656188965
73,211,16.746705681863194,21.903066635131836
73,257,18.238019903863407,23.511621475219727
73,198,9.567402365461367,17.89999771118164
73,208,7.807085448619339,15.196001052856445
73,160,7.317854557906387,16.515941619873047
73,114,16.30832652207901,21.52745819091797
73,7,9.526689782668491,17.367151260375977
73,220,16.70434877988914,18.41313362121582
73,175,4.626165943639026,12.056389808654785
73,139,10.076044172327903,17.377119064331055
73,219,10.829478795696302,18.007612228393555
73,67,22.973372501624148,27.411996841430664
73,20,13.285325158123152,17.005842208862305
73,124,11.1098845386466,18.69753074645996
235,179,9.049886048796038,17.346155166625977
235,117,30.622782982685745,32.42466354370117
235,137,13.453874374249065,19.713712692260742
235,214,32.802281970102314,33.773929595947266
235,46,11.30494767602574,15.855241775512695
235,254,5.82618411942843,13.94437026977539
235,144,16.135528151137443,21.610822677612305
235,113,14.869907704240026,20.673847198486328
235,97,18.636329497254415,23.549325942993164
235,86,30.913810289658983,32.5483283996582
235,82,12.972796632563586,18.95657730102539
235,73,14.266894915869708,18.81134605407715
235,213,6.2142646666979,15.193310737609863
235,218,23.391066967224113,26.37870979309082
235,31,3.463835570436118,10.619750022888184
235,10,21.974493511791025,25.266366958618164
235,116,3.9444823930916133,13.76850700378418
235,118,34.763330126368814,34.88383102416992
235,25,19.45581906173971,24.215240478515625
235,47,1.7092314674632643,6.307190895080566
235,211,16.00643600744292,21.509300231933594
235,257,22.700892945397786,26.77912712097168
235,198,16.257287181505088,21.4164981842041
235,208,8.443678970292334,15.802205085754395
235,160,15.206532473014649,20.46951675415039
235,114,15.407045020082638,21.06330680847168
235,7,10.11361033165227,17.77370262145996
235,220,3.348498419140595,10.33965015411377
235,175,18.281977428115553,21.046398162841797
235,139,24.285092214131055,26.88111686706543
235,219,24.70541286043323,27.496824264526367
235,67,27.151446704141186,30.110986709594727
235,20,2.6049732390573626,8.313543319702148
235,124,22.392795065714257,26.10053253173828
213,179,7.843573104039336,16.674535751342773
213,117,25.518091329042456,28.31159210205078
213,137,13.181170409052774,19.20669937133789
213,214,32.05781719349149,33.457069396972656
213,46,7.299197426141543,14.386502265930176
213,254,7.140745476315536,14.391563415527344
213,144,15.913872733853491,21.06036949157715
213,113,14.894029585418293,20.283843994140625
213,97,17.214078445325985,22.16720199584961
213,86,25.453675544724174,28.04539680480957
213,82,8.8484915913938,17.177608489990234
213,73,8.278467219094898,16.355863571166992
213,235,6.2142646666979,14.72181224822998
213,218,17.71137593455246,21.464262008666992
213,31,4.664813724033587,12.72127628326416
213,10,16.434713868930697,20.697681427001953
213,116,7.692542212180197,15.944348335266113
213,118,34.63079087259149,35.0483512878418
213,25,18.232182689813083,22.96269989013672
213,47,4.505509408443273,13.095967292785645
213,211,15.983538851494254,21.084224700927734
213,257,20.860529359948643,25.10769271850586
213,198,12.899171709697958,19.202486038208008
213,208,2.980843439998391,8.327895164489746
213,160,11.205670626911353,18.257360458374023
213,114,15.395271825216074,20.647581100463867
213,7,8.134874224427191,16.867034912109375
213,220,8.42601550327527,15.150076866149902
213,175,12.0857347839811,17.385196685791016
213,139,18.354133226069504,21.5768985748291
213,219,19.01042265246181,22.438636779785156
213,67,25.643938901202443,28.922088623046875
213,20,5.012460257828964,13.356948852539062
213,124,17.75969399643901,22.211545944213867
218,179,17.15208972575233,21.845943450927734
218,117,8.77797125935215,16.32169532775879
218,137,18.794595871268044,23.988101959228516
218,214,28.082790952547285,32.59968185424805
218,46,19.669833134013473,20.929479598999023
218,254,24.429292994651497,26.2572078704834
218,144,19.68322910233433,25.073484420776367
218,113,19.869867286686617,25.126483917236328
218,97,17.189736124834138,23.092313766479492
218,86,7.880255304182752,15.29909896850586
218,82,11.549744510166464,18.330846786499023
218,73,9.557056525030049,16.591846466064453
218,235,23.391066967224113,26.369123458862305
218,213,17.71137593455246,20.8320255279541
218,31,22.35790644957524,24.710542678833008
218,10,1.6983065902892476,5.51191520690918
218,116,22.707269153366813,26.39143180847168
218,118,31.899792814961987,35.388572692871094
218,25,18.0767746096413,23.902908325195312
218,47,21.787164186177073,24.691957473754883
218,211,20.150944051371866,25.490591049194336
218,257,17.45184169626786,23.535079956054688
218,198,11.529345917120596,18.773969650268555
218,208,17.327022558733436,20.04010009765625
218,160,10.401410744019897,17.909154891967773
218,114,19.96298701757098,25.26371955871582
218,7,15.878386419593124,20.951940536499023
218,220,26.08546763633627,28.632068634033203
218,175,7.991024675202431,15.088167190551758
218,139,2.4977809152276595,6.6985883712768555
218,219,1.315298385887823,4.679462909698486
218,67,21.182053559157918,26.84389305114746
218,20,22.715074439136014,25.21691131591797
218,124,6.269722037439472,14.471060752868652
31,179,10.557997265670206,17.237747192382812
31,117,30.167104601817652,31.471994400024414
31,137,15.568515612867142,20.090097427368164
31,214,34.932636749043056,34.72604751586914
31,46,7.9415525858979255,14.613716125488281
31,254,3.0479087829319784,8.29952335357666
31,144,18.331498428077214,22.253948211669922
31,113,17.139957160492806,21.269384384155273
31,97,20.35160609130538,23.978618621826172
31,86,30.116670085516674,31.307207107543945
31,82,13.132510834971804,18.35941505432129
31,73,12.866900030453232,17.5693416595459
31,235,3.463835570436118,11.243006706237793
31,213,4.664813724033587,13.478869438171387
31,218,22.35790644957524,24.63208770751953
31,10,21.097442507016403,23.664339065551758
31,116,7.042627039017406,15.589317321777344
31,118,37.15174930431853,35.96909713745117
31,25,21.273344226822324,24.7563533782959
31,47,2.6760709557918374,9.000391960144043
31,211,18.28031993567584,22.198532104492188
31,257,24.26546450418305,27.234426498413086
31,198,16.93829393916559,21.035587310791016
31,208,5.814039387079957,14.176070213317871
31,160,15.486260570404776,19.853700637817383
31,114,17.67385242730206,21.701040267944336
31,7,11.321484224852975,17.582151412963867
31,220,4.036952521870395,11.734674453735352
31,175,16.34985706262824,18.929758071899414
31,139,22.917781305564443,24.807104110717773
31,219,23.65226904929975,25.754718780517578
31,67,28.909942560728155,30.798574447631836
31,20,0.8761778120884764,4.039608955383301
31,124,22.303940613609527,25.202455520629883
10,179,15.50558271711991,20.776092529296875
10,117,9.427982877588917,17.077781677246094
10,137,17.098497637577875,22.73538589477539
10,214,26.937086555324537,31.726287841796875
10,46,18.90839174784514,20.423877716064453
10,254,23.28354228650445,25.167339324951172
10,144,18.016722110627054,23.802431106567383
10,113,18.184777574856753,23.819896697998047
10,97,15.60099526876397,22.06310272216797
10,86,9.019245536305785,16.536598205566406
10,82,9.908414639247512,17.610065460205078
10,73,8.458892860418954,16.040130615234375
10,235,21.974493511791025,25.05097007751465
10,213,16.434713868930697,20.016502380371094
10,218,1.6983065902892476,5.478660583496094
10,31,21.097442507016403,23.56576919555664
10,116,21.149963669070697,24.982633590698242
10,118,30.69819600949374,34.528968811035156
10,25,16.512331866493565,22.831859588623047
10,47,20.397979339749128,23.45351219177246
10,211,18.48085783743546,24.190088272094727
10,257,16.060492924551856,22.640504837036133
10,198,9.84698853026155,17.978763580322266
10,208,16.26564875346755,19.432785034179688
10,160,8.7057931493465,17.039621353149414
10,114,18.28441515190028,23.961441040039062
10,7,14.222105140827344,20.007593154907227
10,220,24.748828567744848,27.368932723999023
10,175,7.714301048628346,15.027549743652344
10,139,3.9579349417320384,10.193126678466797
10,219,2.912134662138105,8.33358383178711
10,67,19.964208508866147,25.947189331054688
10,20,21.413410724902963,24.019285202026367
10,124,5.107107347753376,13.27542495727539
116,179,6.388255843922965,16.955398559570312
116,117,29.14628128785601,32.191162109375
116,137,9.899691256233659,19.021509170532227
116,214,29.080286544624954,32.03828048706055
116,46,14.25794815536427,17.640594482421875
116,254,9.723508388031467,16.023862838745117
116,144,12.47315036649691,20.485822677612305
116,113,11.17629852404963,19.720415115356445
116,97,15.290661289835839,22.315044403076172
116,86,29.810713016579147,32.59212875366211
116,82,11.43593916508471,19.126712799072266
116,73,14.409182280422504,19.831180572509766
116,235,3.9444823930916133,13.067716598510742
116,213,7.692542212180197,16.40106964111328
116,218,22.707269153366813,26.88672637939453
116,31,7.042627039017406,15.628376960754395
116,10,21.149963669070697,25.680105209350586
